2018 Jun,2652.1,281.9,3176.2,448.6,438.8,1503.9,560,230.7,790.7,530.9,101.9,379.5,528.5,1087.4,8354.4,2112.9,190.3,2495.9,532.7,391.1,1265.5,156.7,598.5,396.5,500.2,466.2,1075.5,324.1,6704.9,1796.2,2176.2,229.9,355.4,324.3,909.5,252.2,99.1,351.3,308.7,114.9,259.3,262.4,678,296.6,5065.5,636,215.1,730.4,93.3,269.4,44.1,108.7,110.3,119.2,103.2,253.2,89.9,215.1,1687.2,934.9,114.8,82.8,1132.5,192.6,470.7,102.9,64.4,167.3,172.7,38.2,139.7,136.4,352.6,164.8,441.1,2737,194.3,223.9,40.4,12.7,29.2,56.1,514.1,124.6,134.2,5.9,278.7,174.2,12,199,40.4,25.8,94.6,24.5,14.9,39.3,31.1,9.4,21.4,54.3,485.5,8625.2,907.9,735.1,10268.2,1289.1,1894.1,1476.4,4659.6,1475.9,623.4,2099.3,1587.2,374.9,1452.3,1563.2,3611.7,1490.1,25827.2,438.8,2099.3,223.9,25.8,500.2,560,514.1,40.4,114.9,24.5,12.7,8625.2,530.9,1087.4
2018 Jul,2721.5,279.1,3250.6,436.9,446.8,1420.5,483.1,216.5,699.5,446.2,123.3,387.1,549.2,1138.2,8304.6,2179.5,191.8,2575.2,459.9,413.2,1185.3,153.6,542.8,356.5,504.4,463.5,1081.5,349.4,6657.5,1898.5,2298.4,230,325.4,343.4,898.8,247.1,100.8,347.9,291.5,122.9,271.7,273.8,714.9,328.1,5273.3,657.1,220.5,748.8,88,255.9,39.6,98.2,108.7,120.5,108.4,264,93.4,220.5,1696.2,945.4,118.4,86.3,1150,163,435.5,87.2,64.3,151.5,156.9,39,148.9,134,357.3,179.3,464.6,2715.8,205.7,236.7,37.4,12.4,29.6,58,522.8,134.6,144.2,5.8,289.6,176.5,12.5,200.4,34.3,25.4,86.7,22.9,13.2,36.1,27.6,9.8,21.8,54.5,475.8,8918.8,934,751.5,10604.4,1238.9,1666.8,1514.8,4420.4,1317.4,601.4,1918.7,1426.7,414.6,1486.3,1596.2,3721.4,1603.7,25935.6,446.8,1918.7,236.7,25.4,504.4,483.1,522.8,34.3,122.9,22.9,12.4,8918.8,446.2,1138.2
2018 Aug,2805.7,290.2,3352.6,442.1,471.4,1427,473.9,233.4,707.3,429.2,99.9,418.9,576.6,1188,8474.8,2228.2,198,2639.7,448.6,435.7,1190.5,163.2,544.7,335,524.7,511.2,1139.7,355.7,6793.4,1905.4,2313.2,231.6,316.8,350.8,899.2,241.4,100.8,342.2,275,118.7,282,288.1,744.7,333,5300,680.5,228.5,775.2,91.9,254.9,41.1,95,95.3,124.9,112.5,270,94.2,228.5,1719,974.4,122.8,87.3,1184.4,164.2,441.7,84.9,68.1,153,148.3,39.4,159.3,139.6,376.6,178.5,469.9,2774,208.9,240.6,37.1,10.3,28.7,58.5,525,130.8,140.3,6,282.8,181.3,13.5,206.1,30,26.6,82.5,22.1,12.9,35,25.6,8,22.6,53,471.4,9115.1,963.7,773.4,10852.2,1236.8,1614.9,1583.2,4434.8,1286.2,633.3,1919.5,1343.6,368.2,1564.6,1696.7,3882.2,1617.1,26340.6,471.4,1919.5,240.6,26.6,524.7,473.9,525,30,118.7,22.1,10.3,9115.1,429.2,1188
2018 Sep,2767.2,295.4,3314.7,405,496.5,1419.2,489.8,225.8,715.6,461.5,106.6,381.3,553.7,1122.3,8387.7,2208.4,207.2,2629.8,437.9,482.7,1221.4,152.4,535.4,349.3,507.5,468.4,1087.4,356.9,6757.1,1859.5,2260.8,231.8,314.4,352.2,898.4,247.7,97.7,345.4,282.3,124.2,261.8,285.1,720.1,320.3,5226.6,672.4,221.7,771,102.8,260.1,39.6,95.8,95.8,119.4,106.4,258.4,93,221.7,1703,954.5,122.8,87.3,1164.6,158.5,444.2,86.2,61.5,147.7,149.1,41.8,149,130.9,358.9,179.8,467.6,2732.1,206.3,239.2,34,11.4,29.3,59.1,516.1,121.7,130.4,5.3,262.3,178.7,13.4,203.4,32.5,32.7,91.9,23.4,12.7,36,26.6,8.2,20.8,52.4,478.9,8968.8,978.9,766.2,10713.8,1185.5,1595.6,1686.7,4467.8,1313.4,602.1,1915.4,1398.8,393.1,1472.4,1608.7,3704.7,1594.9,26063.9,496.5,1915.4,239.2,32.7,507.5,489.8,516.1,32.5,124.2,23.4,11.4,8968.8,461.5,1122.3
2018 Oct,2862.3,294.6,3418.8,450.7,506.5,1501.7,524.3,252.7,777,502.8,127.3,387.6,599.2,1188.4,8747.3,2321,218,2754.6,459,535.3,1319.3,174.7,598.9,382.6,526.2,506.4,1154,359.2,7169.5,1952.1,2355.7,242.8,340.2,359.1,942.1,260,100.7,360.7,304.9,129.6,280.2,321.9,782,321.7,5470.5,697.4,226,795.3,117.9,292.3,42.2,105.8,105.9,124.3,115.3,276.9,93.9,226,1802.2,999.1,123.5,87.3,1210,169.7,481.1,93.2,67.5,160.7,162.2,49,164.8,143.7,394.2,183.2,490.1,2898.2,211.3,247.5,34.2,12.8,29.6,59.7,548.2,120.8,129.3,5.3,264.2,191.2,13.3,214.8,32.1,37.6,98.4,24.4,12.3,36.8,29.9,8.5,25.6,57.5,507.6,9355.1,996.3,774.7,11126.1,1289.4,1691.1,1799.4,4779.9,1418.9,663.6,2082.5,1524.8,439.5,1541.2,1759.4,3965.3,1624.4,27407.7,506.5,2082.5,247.5,37.6,526.2,524.3,548.2,32.1,129.6,24.4,12.8,9355.1,502.8,1188.4
2018 Nov,2892.1,317.7,3471.9,460.6,538,1624.4,563.8,275.5,839.3,575.9,134.7,416,731.8,1365,9245,2335.5,227.8,2769.5,537.2,516.4,1401.8,196.6,655.1,437,549.5,574,1266.4,354.9,7511.7,1939,2355.7,246.9,389.6,371.8,1008.3,286.8,110,396.8,345,139.4,290.8,333,819.2,318.9,5630.1,704.4,218.9,806.9,117.9,308.6,46.6,114.5,123.3,121.8,124.3,289.5,92.3,218.9,1861.6,998.7,130.4,89.5,1218.6,187.1,501,103.8,71.9,175.7,188.6,56.3,171,159.3,425.1,183.7,489.7,2998.7,214,251.9,39.8,15.9,28.9,61.4,571.6,114.4,122.1,5.7,256.8,192.7,14.4,218.1,40.4,37.4,108.8,27,14.2,41.2,32.6,10.6,25.2,61.3,533.6,9390.9,1053,770.9,11214.7,1324.3,1946.8,1828.9,5100,1538.7,730,2268.7,1745.1,494.9,1609.8,1997.7,4346.5,1601.1,28609.2,538,2268.7,251.9,37.4,549.5,563.8,571.6,40.4,139.4,27,15.9,9390.9,575.9,1365
2018 Dec,3283.4,468.1,4089.1,485.6,553.4,1839.4,793.1,442,1235.1,918.5,218,457.7,701.9,1486.5,11085.5,2648.5,336.8,3242.9,721.2,516,1614.5,323.1,954.9,723.7,629.6,661.3,1516.2,393.2,9118.5,2124.8,2688.7,253.7,519.5,376.4,1149.7,399.7,192.6,592.2,547.1,192.1,323.2,377.2,961.1,358.7,6729.8,790.9,217.8,940.9,112.4,336.9,76.7,175.9,196.3,139.7,136.2,343.6,99.7,217.8,2211.4,1117.6,185.1,102.4,1405.2,251.5,590.6,147,121.4,268.5,304.9,93.9,187.1,191.5,526.1,195.1,517.2,3612.4,241.2,295.8,49.5,23.8,31.5,64.5,690,119.1,128,8.4,280.5,210.9,21.7,246.9,54.2,36.4,125.5,35.5,24.7,60.3,53.7,16.3,29.3,76.7,633.2,10536.4,1534.1,967.1,13037.6,1414.2,2560,1852.3,5826.5,2147.7,1204.1,3351.8,2813.5,768.2,1804.1,2155,5053.1,1758.1,34361.4,553.4,3351.8,295.8,36.4,629.6,793.1,690,54.2,192.1,35.5,23.8,10536.4,918.5,1486.5
2019 Jan,2936.7,303.1,3503.4,393.4,469.1,1443,497.4,266.7,764.1,465.2,131.4,355.8,538.5,1103.6,8651,2365,217.4,2770.5,466.5,455,1230.2,169.7,567.3,358.4,472.1,460.7,1063.1,348,6926.8,1970.5,2375,213.5,349.5,341,903.9,255.5,109.1,364.5,279.4,108.4,266.3,308.5,742.1,306,5358.7,711,209.5,807.1,92.9,271.5,40.6,97.7,98.9,111.6,114.3,261.5,91.5,209.5,1746.2,993.1,128.4,89.4,1210.9,159.1,446.1,89.5,68.1,157.6,145.5,57,144.4,142.7,385.4,177.1,459.6,2805.1,220.6,260.5,35.8,14.9,30.4,62.5,553.7,109.3,115.7,4.5,225.3,188.1,12.6,210.7,38.8,29.1,94,23,13,35.9,27.9,8,21.4,50.6,481.3,9494.2,1011.8,747.9,11253.8,1166.7,1748.2,1603.8,4518.6,1347.9,679.7,2027.6,1409.6,435.6,1400.8,1628.8,3711.7,1574.4,26748,469.1,2027.6,260.5,29.1,472.1,497.4,553.7,38.8,108.4,23,14.9,9494.2,465.2,1103.6
2019 Feb,2690.9,266,3202.2,347,440.8,1289.2,395.2,233.2,628.4,356.2,87.4,344,523.6,1029.1,7717.4,2168.2,189.7,2556.4,408.5,431.6,1115.2,159.7,494.5,286.9,458.3,449.1,1011.8,312.4,6292.9,1795.6,2151.3,184.4,307.1,292.7,784.2,199.8,86.8,286.6,220.6,81.7,259,293.3,683,271.8,4753.2,641.8,202.6,729.6,81.1,235.4,34.8,79.4,78.7,111.1,106.9,244.7,83.7,202.6,1570.3,920.3,113.4,83.5,1117.3,140.2,392.6,74,62.4,136.5,120.6,41,137.4,132.7,344.2,157.5,432.9,2544.1,201.2,237.6,31.4,10.3,28.3,55.3,497.3,104,110.3,3.9,218.2,181.5,11.9,204,33.2,28.2,85.3,19.3,11.1,30.4,21.9,6.6,21.4,49.3,455.8,8703.5,880.1,725,10308.6,1025.5,1523.6,1471.4,4020.5,1091.2,599.6,1690.8,1115.2,313.6,1359,1567.2,3458.1,1392.5,24049.2,440.8,1690.8,237.6,28.2,458.3,395.2,497.3,33.2,81.7,19.3,10.3,8703.5,356.2,1029.1
2019 Mar,2951.9,297.4,3513.6,368.4,462.8,1364.7,475.3,245.7,721,444.9,102.7,393,537.8,1110.2,8496.4,2414.3,216.9,2857.4,436.4,461.3,1208.9,169.4,586.9,351.1,495.1,470.5,1082.4,353.6,7035.3,1979.7,2388.5,204.1,330.8,310.4,845.2,235.3,98.3,333.6,260.3,98.9,290,288.8,729.3,316.4,5279.2,711.7,234.5,808.6,92.3,259.1,38.8,95.6,93.7,126.1,111.8,268.4,94.7,234.5,1759.9,1013.4,128.6,87.7,1229.7,151.4,429.2,88.6,67.9,156.5,142.3,46.2,146.2,137.9,360.6,174.7,477.5,2795.8,220.1,258.5,34.9,11.5,29.5,61.3,542.6,118.1,125.2,4.3,245.6,198.9,13.2,223.5,35.3,30.4,90.4,24.4,12.4,36.8,28.1,7.3,22.5,52.4,505.7,9608,999.3,797.8,11405.1,1123.1,1631.5,1570.9,4325.4,1325.7,644.9,1970.6,1355.7,365.1,1505.1,1611.4,3706.7,1589.4,26660.6,462.8,1970.6,258.5,30.4,495.1,475.3,542.6,35.3,98.9,24.4,11.5,9608,444.9,1110.2
2019 Apr,2796.5,296,3369.8,357.8,445.6,1276.8,491.6,227.4,719.1,479.6,101.7,375.9,524.1,1067.5,8247.9,2299.2,203.6,2733.2,405.7,455.1,1147.3,171.2,606.1,384.9,491.7,440.6,1045.8,328.6,6825.2,1908.9,2327.5,192.9,303.8,316.1,812.8,249,93.1,342.1,279.2,109.7,269.8,282.7,709.9,306.7,5191.3,683.3,213.6,782,95.9,250.6,35,95.3,103.9,128,110.4,268.2,90.3,213.6,1713.6,965.5,123.3,83.8,1172.6,137.9,397.4,92.7,63.2,155.8,157.1,48,145.2,135.7,357.4,172.3,460.3,2700.6,207.8,244.9,31.4,11.1,29.7,62,525.3,114.5,122.9,4.5,244.3,188,12.7,212,31.5,28.9,84.8,26,12.4,38.3,31,7.3,20.8,50.1,489,9163.7,994,807.1,10964.8,1058,1484.1,1544.4,4086.4,1382.1,614.6,1996.7,1474.6,380.7,1465.2,1560.6,3606.5,1557.1,25937.2,445.6,1996.7,244.9,28.9,491.7,491.6,525.3,31.5,109.7,26,11.1,9163.7,479.6,1067.5
2019 May,2835.7,276.8,3372,383.7,457.2,1363.1,548.2,255.1,803.3,494.8,92.1,408.4,563.7,1136.9,8503.7,2319.8,193.1,2732.2,453.8,444.7,1219.4,190.6,638.8,390.5,530.8,475.3,1114,329.7,7014.1,1956.5,2362.1,210.6,319.4,313.4,843.4,257,102,358.9,283.9,106.2,294.5,300.9,753.9,300.2,5329.5,682,219.1,773.9,95.9,277.1,40.5,106.6,111.6,137.9,124.2,289.8,91.2,219.1,1778.2,986.8,121,86.7,1194.4,156.5,425.6,101.5,75.1,176.6,163.1,43.8,158.4,143.6,375.6,167.2,457.1,2792.5,210.5,245.2,35.8,9.4,30,60.4,529.1,121,129.9,5.1,261.1,191.2,12.1,214.5,35.4,28.7,88.9,27.7,13.6,41.3,30.2,6.5,21.8,51.4,500,9303.5,936.3,784.5,11024.2,1162.9,1640.1,1542.5,4345.5,1477.1,690.9,2167.9,1512,352.6,1588,1674.2,3829.4,1536.7,26708,457.2,2167.9,245.2,28.7,530.8,548.2,529.1,35.4,106.2,27.7,9.4,9303.5,494.8,1136.9
2019 Jun,2744.9,267.5,3252.2,402.4,435.4,1433.7,543.5,243.7,787.2,526.6,93.3,391.7,550.5,1106.3,8371.3,2224.9,186.1,2614.4,533.1,417.3,1286.7,176.2,626.9,394.9,515,465.3,1090.4,336.4,6906.9,1883.4,2265.3,229.8,368.4,317.6,915.8,269.7,103.6,373.3,307.7,107.1,277.8,297,733.1,307.6,5298.6,653.1,216.5,741,84.6,274.7,37.8,100.1,108.2,125,114.1,268.1,91.1,216.5,1708.6,945.7,114.2,80.4,1140.2,175,451.7,98.9,67.4,166.3,163.5,43.6,150,143.5,365.6,167.4,456.7,2744,202.5,234.9,39.8,10.4,30,59.6,519.9,122.4,131.3,5.3,267.7,186.3,11.7,208.2,39.6,26.4,92.8,26.8,12.8,39.6,30.7,8,22.5,53.7,495,8963.1,900.4,724.1,10587.6,1229.4,1878.4,1482.6,4590.4,1479.6,655.3,2134.9,1570.2,361.8,1513.8,1638,3722.7,1543.8,26311.9,435.4,2134.9,234.9,26.4,515,543.5,519.9,39.6,107.1,26.8,10.4,8963.1,526.6,1106.3
2019 Jul,2783.1,276.1,3292.5,391,457,1386.5,483.7,237.5,721.2,451.5,99.8,405.7,558.8,1140.2,8349.9,2307.6,191,2711.5,463.6,428,1205.9,164.8,567.5,364.8,528.9,468.7,1111.9,352.7,6886.4,2001.4,2411.8,221.6,346,335.3,902.9,267.2,108.5,375.8,295.6,110.6,299.3,312.3,777.7,332,5507.2,669.5,210.9,761.6,89.6,273.1,38.1,96.9,102.7,124.7,124,280.6,93.4,210.9,1725.8,979.1,119.7,83.9,1182.8,162.6,442.6,93.6,71.1,164.7,155.6,48,159.8,150.7,389.6,176.3,491.2,2826.4,206.8,241,36.8,11.2,33.4,60.2,534.8,133.4,143.5,5.4,286.3,185.4,12,206,34.9,26.3,87.7,23.4,11.8,35.1,28,8.6,23.4,56.9,486.4,9266.4,938.9,745.3,10950.7,1191.6,1698.6,1541.2,4431.4,1359.1,646.3,2005.3,1439.2,385.2,1577.3,1686.6,3873.3,1639.6,26603.4,457,2005.3,241,26.3,528.9,483.7,534.8,34.9,110.6,23.4,11.2,9266.4,451.5,1140.2
2019 Aug,2885.2,298.8,3423.8,394.1,479.2,1402.1,479,259,738,446.2,97.6,410.7,589.6,1172,8543.1,2374.3,206.1,2794.9,457.9,460.4,1227.1,174.1,584.2,344.9,551.7,482.4,1147.1,361.6,7047.6,2028.3,2457.3,225.7,334.7,354.7,915.1,258.5,117.3,375.8,282.1,116.8,309.8,312.4,794.5,334.5,5585.5,694.3,217.9,791.3,92.8,266.3,39.8,92.8,95.5,132.8,127.4,291.2,93.9,217.9,1755,1013,127.2,87.4,1227.6,161.1,447.3,88.6,73.8,162.4,148.5,47.9,166.9,147.2,393.3,178.1,479,2858.1,212.1,247.9,35,10.6,32,59.7,535.3,130.4,139.7,5.8,283.1,191.6,12.6,213.9,34.9,29.2,91.3,21.6,12.3,33.9,26.8,7.7,23.4,56.1,499,9529.3,999.4,767.9,11296.5,1183.2,1667.1,1630.3,4480.6,1339,691.1,2030.1,1381.4,384.7,1632.6,1732,3969.8,1643.1,27106.8,479.2,2030.1,247.9,29.2,551.7,479,535.3,34.9,116.8,21.6,10.6,9529.3,446.2,1172
2019 Sep,2792.8,289.7,3313.9,389.1,506.2,1431.8,484.4,247,731.4,456.7,107.8,394.9,576.2,1145.8,8451.5,2300.4,205.7,2725.4,443.9,487.6,1231.2,158.9,554,342.9,532,456.8,1102.1,354.1,6891.4,1941,2361.7,215.2,331.1,349.3,895.7,269,106.7,375.7,282.4,119.4,299.4,306.9,778,315.4,5423.1,676.2,222.9,769.8,101.4,267.6,37.5,91.7,94.2,127.8,119.6,278.9,94.1,222.9,1725.1,977.5,130,87.2,1194.7,150.2,441.3,87.6,69.1,156.7,146.1,54.5,155.6,142.7,383,180.5,488.7,2810.6,207.8,243.5,34,10.6,31.3,61.8,528.2,120.6,129.4,5.2,262.5,189.5,12.2,211.1,33.8,32.8,93.1,20.7,12,32.7,27.1,8.4,22.5,54.9,494.3,9205.8,990.8,752.9,10949.5,1145.7,1638.1,1707.4,4491.2,1336.5,644.8,1981.3,1384.2,405.7,1566.8,1672.3,3853.6,1601.1,26586.5,506.2,1981.3,243.5,32.8,532,484.4,528.2,33.8,119.4,20.7,10.6,9205.8,456.7,1145.8
2019 Oct,2949.6,318,3518.2,406.6,535.7,1485.4,521.1,257.9,779.1,511,129.4,407.3,628.8,1225.4,8930.8,2444.9,219.9,2890.1,455.7,563,1339.3,180.7,609.6,388.7,538.6,472.2,1127.5,356.4,7305.5,2038.7,2475.4,226.9,345.3,362.4,934.5,284.4,108.4,392.8,304.3,114.6,323.6,343.8,836.8,321.5,5712.6,707.5,227.7,812.2,119,295.3,40.1,100.1,107.1,133.3,124.1,289.7,100.8,227.7,1832,1037.8,131.2,88.1,1257.1,169.2,491.1,93.1,72.9,166,164.4,58.1,160.5,158.2,407.3,191.8,506.9,2993,221.9,260.7,38.3,13.3,32.2,63.9,575.5,124.9,133.6,5.2,271.8,199.7,12.6,222,34.8,37.7,103.4,24,12.7,36.7,30.3,7.7,24.8,58.3,526,9725,1051.7,792.7,11569.3,1228.7,1699.5,1865.7,4793.9,1439.3,687.5,2126.9,1544.5,432.8,1626.3,1805.6,4069.3,1637.1,28147.1,535.7,2126.9,260.7,37.7,538.6,521.1,575.5,34.8,114.6,24,13.3,9725,511,1225.4
2019 Nov,2947.9,345.1,3545.7,431.5,535.1,1591.3,577.5,297.3,874.8,604.8,143.6,426.9,755.2,1390,9425,2457.3,244.3,2920.3,561.9,535.4,1456.4,204.8,697.4,458.3,552.1,517,1205.5,360.3,7717.5,2017.9,2464.7,243.7,412,371.4,1027.1,322.4,121.5,443.9,357.7,129,325.4,366.9,876.8,327.8,5939.8,710.9,231.7,821.1,118.3,318.4,46.2,109.3,127.5,130,136.6,305.5,102.1,231.7,1913.5,1042.5,143.6,89.7,1275.8,197.6,519.2,112.5,77.7,190.2,196.9,65.4,162.5,171.1,432.9,188.9,490.6,3105.5,223,264.3,42.9,15.8,32.4,65,601.7,119.7,128.3,5.8,266.5,203.3,13.8,228,41.5,37.7,111.1,27,15.1,42.1,35.2,9.9,28.1,66,557.5,9722.6,1132.8,792.8,11648.2,1312.3,2013.3,1846.9,5172.5,1625,779,2404,1826.3,496,1661.5,2032.6,4408.9,1663.2,29527.1,535.1,2404,264.3,37.7,552.1,577.5,601.7,41.5,129,27,15.8,9722.6,604.8,1390
2019 Dec,3259.7,489.4,4070.7,483.5,526.8,1850.1,794.7,450.7,1245.4,920.3,231.3,478.1,736.8,1533.5,11160.1,2749,352.4,3360.8,761.8,547.7,1718.1,322.2,1011.8,737,644.5,611.2,1479.1,396.2,9382.1,2193.3,2801.1,275,547.6,369.3,1191.9,439.6,206.5,646.1,542.7,194.6,377,405.4,1045.7,344.5,7046.8,788.7,235.5,942.1,115.7,349.9,72.1,162.8,194.3,149.6,146.6,357.5,108,235.5,2242,1143,195.8,101.7,1440.6,267.9,611.1,152.3,125,277.3,299.2,109.9,186.5,194.5,534.8,201.5,536.3,3699.2,251.8,310.7,56.2,25.3,35.5,73.6,741,121.9,131.5,8.6,286.4,221.6,18.5,253.2,58,36.4,129.4,37.5,23.3,60.8,57,15.2,31.4,79,652.6,10729,1610.5,971.4,13310.8,1467.3,2700.9,1856.4,6024.6,2249.2,1225.1,3474.3,2819.9,803.3,1908.2,2192.5,5191.2,1807.9,35210.2,526.8,3474.3,310.7,36.4,644.5,794.7,741,58,194.6,37.5,25.3,10729,920.3,1533.5
2020 Jan,2951.3,312.3,3506.9,401.7,444.1,1409.8,503,260.3,763.3,469.2,123.5,370.6,567.5,1125.7,8629.9,2477.1,235.5,2908.2,478.2,469.3,1267.4,178.8,591.4,353.9,487.6,443.9,1049.4,348.6,7121.7,2059.8,2489.5,224.8,380,327.5,932.3,279.6,120.5,400.1,286.2,105.6,301.9,330.5,798.1,320.8,5630.7,711.6,218,816.1,95.4,272.1,40.9,94.9,99,114.3,118.4,266.2,97.9,218,1766.3,1019.3,134.6,90.4,1244.3,162.6,451.9,92.7,68.4,161,145.9,61.8,141.4,150.2,383.7,191.5,480.2,2867,234.2,276.5,38.4,13.4,31.8,67.6,585.4,110.8,118.3,4.4,232.1,194.2,11.8,214.4,36.8,32.6,96.6,21.7,12.6,34.3,27.5,7.4,24.7,54,488.2,9758.3,1070.7,745.1,11574.1,1194.2,1776.9,1592.4,4563.4,1391.7,695,2086.8,1417.3,421.6,1470.1,1683,3789.7,1644.6,27321.3,444.1,2086.8,276.5,32.6,487.6,503,585.4,36.8,105.6,21.7,13.4,9758.3,469.2,1125.7
2020 Feb,2840.4,288.2,3353.8,341.3,443.3,1299.6,399,224.6,623.6,376.8,92.7,372.7,532.7,1059.5,7947.4,2374.5,216.2,2792.1,426.9,458.7,1182.8,150,505.9,301.7,507.6,412.9,1022.2,333.3,6699.2,1958.8,2352.4,196.3,337.6,310.4,844.2,210.2,92.3,302.5,234.6,83.8,302.3,331.1,771.1,298.3,5174.5,675.9,201.3,774.6,90.6,248.7,37.2,81.8,82.3,114.6,116.2,256.6,92.9,201.3,1645.2,991.3,127.5,87.1,1205.9,151.7,422.6,74.8,61.6,136.4,128.6,46.5,144.7,141.9,360.7,176.1,459.8,2713.9,223,261.5,35.3,10.5,29.9,62.7,545.2,108.7,116.3,4.2,228.3,195.1,11.8,215.8,34.3,29.2,90.6,20.1,11.5,31.6,23.5,6,27,55.1,482.4,9367.6,977,727.8,11072.4,1062.9,1607.2,1544.3,4214.4,1127.9,590.3,1718.2,1180.2,328.2,1495.3,1607.1,3629.8,1514,25436.2,443.3,1718.2,261.5,29.2,507.6,399,545.2,34.3,83.8,20.1,10.5,9367.6,376.8,1059.5
2020 Mar,3623.5,423.8,4328,353.9,520.3,1470.4,364.2,191,555.2,412,112.5,478.4,608,1256.3,9058.9,3077.5,299.9,3653.5,492.7,570.7,1349.9,123.9,397.5,312.2,671.2,473.5,1263.3,318.7,7655.9,2460.8,3023.9,189.1,362.5,367.7,919.4,181.7,79.6,261.3,239.4,119,391.6,363.7,928.3,297.1,5943.4,862.7,175.3,998.7,109.4,279,34.4,72.7,87,142.3,136.2,311.5,88.5,175.3,1924.2,1282.4,168.7,124.6,1575.7,183.8,481.4,52.5,53,105.5,130.8,61.3,180.7,168.9,436.5,171.2,408.8,3138.6,273.6,321.2,42.1,14.1,28.7,47.3,620.8,135,145.2,4,271.2,245.2,16.4,273.1,41.5,38,107,17.1,10.1,27.3,25.6,8.4,30.4,66.4,554.9,11960.6,1361.4,997.3,14319.2,1058.2,1841,1853.1,4752.4,948.2,504.2,1452.4,1241.4,434.3,1934.5,1836.1,4395.4,1426.1,29167.9,520.3,1452.4,321.2,38,671.2,364.2,620.8,41.5,119,17.1,14.1,11960.6,412,1256.3
2020 Apr,2938.2,387.3,3571.5,317.2,571.9,1409.5,192.9,106.3,299.1,390,120.2,350.7,564.4,1080.5,7350.4,2414,245,2883.3,454.2,554.1,1237.2,61.6,176.5,280.8,465.5,413.3,972.5,264.6,5950.8,2011.1,2482.1,186.2,325.3,405.3,916.7,87.3,35.9,123.2,232.5,98.7,275,375.9,796.8,254.7,4936.6,702.2,126.9,812,122.9,280.7,17.9,32.2,90.1,101.6,135.7,265.1,78.6,126.9,1607,1043,146.9,94.2,1284.1,156.3,453.7,23,21.2,44.2,128.4,60.9,123.6,157.9,362.9,157.6,303.3,2576.7,224.8,261.6,35.2,13.6,22.2,26.8,495.3,131.6,140.3,2.1,252.8,202,14.8,227.2,34,41.2,101.3,9.1,4.9,14,22.8,8.4,29.8,55.4,459,9666.8,1189,806.3,11662.1,938.3,1642.5,1951.9,4532.7,449.3,254.6,703.9,1177,401.9,1363.1,1727.7,3645.2,1178,23628.7,571.9,703.9,261.6,41.2,465.5,192.9,495.3,34,98.7,9.1,13.6,9666.8,390,1080.5
2020 May,3073.8,456,3788,428,624.4,1727.7,475.5,212.6,688,557.6,138.4,418.4,598,1211.3,8789.4,2562.6,312.9,3115.4,571.1,593.9,1507.2,126.9,434.7,392.8,540.9,443.2,1098.7,324.8,7058.3,2152.9,2675.9,278.4,417.3,442,1137.7,233.9,100.7,334.5,349.9,118.8,305.8,405.2,885,306.2,5882.4,742.6,163.3,867.3,137.3,362.1,38.6,83,129.6,122.1,151.7,309.3,92.3,163.3,1914.8,1122.2,182.9,97.6,1402.7,218.2,583.5,73.5,58.4,131.9,189.4,74.4,144.4,193.4,437.5,191.9,394.7,3139.7,235.5,277.2,47.7,15.3,29.5,36.6,587,140.4,151.6,5,290.2,210.4,19.2,240.7,42.1,42,118,23.9,11.4,35.3,32,9.5,30.6,59.7,533,10240.5,1420.2,858.1,12518.8,1364.5,2120.3,2122.8,5607.6,1179.1,561.6,1740.7,1697.2,482.5,1587.8,1876.5,4131.3,1467,28194.7,624.4,1740.7,277.2,42,540.9,475.5,587,42.1,118.8,23.9,15.3,10240.5,557.6,1211.3
2020 Jun,2934.8,408.4,3593.5,481.7,565.4,1777.2,588.9,214.9,803.8,520,143.7,403.4,623.6,1221,8968.2,2485.2,300,3022.5,621.9,569.9,1578.8,155.1,522.5,374.9,510.6,461.1,1100.9,334.5,7241.9,2057,2550.2,292.3,454.5,406.9,1153.7,277.1,97.3,374.4,306.1,127.7,309.3,412,903.6,314.8,5907.6,712.1,180.3,828,119.8,363.5,39.1,104.2,116.1,114.7,143.2,295,94.3,180.3,1887.2,1065.7,162.8,96.3,1324.9,237,596.1,100.8,64.9,165.7,166.2,72.7,140.1,189.3,427.7,199.6,471.2,3151.6,222.9,263.2,51.1,16.3,31.7,52.4,595.2,130.4,141.2,5,286.4,201.7,17.3,229.1,44.9,37.6,117.8,28.3,12.2,40.5,30.6,10.8,30.7,61.5,538.4,9809.8,1313.3,829.5,11952.6,1499,2302.3,1955.3,5756.6,1458.4,596.9,2055.3,1557.7,510.7,1532.6,1918.9,4142.6,1537.3,28576.6,565.4,2055.3,263.2,37.6,510.6,588.9,595.2,44.9,127.7,28.3,16.3,9809.8,520,1221
